time_ms,trial,obstacle,condition,cameraPositionX,cameraPositionY,cameraPositionZ
15086.299999999988,1,human,left,-0.06761635839939117,1.6274240016937256,-1.1837379932403564
15097.199999999983,1,human,left,-0.0695413127541542,1.6267884969711304,-1.188646912574768
15108.399999999994,1,human,left,-0.07155819237232208,1.6260263919830322,-1.193521499633789
15119.399999999994,1,human,left,-0.07365146279335022,1.6252095699310303,-1.198391079902649
15130.699999999983,1,human,left,-0.07586117833852768,1.6243081092834473,-1.2033283710479736
15144.600000000006,1,human,left,-0.07811208069324493,1.6237653493881226,-1.208326816558838
15155.699999999983,1,human,left,-0.08040191233158112,1.6233189105987549,-1.2134846448898315
15166.899999999994,1,human,left,-0.08270834386348724,1.6230080127716064,-1.2185858488082886
15177.899999999994,1,human,left,-0.0851225033402443,1.6229212284088135,-1.223796010017395
15189.199999999983,1,human,left,-0.08766570687294006,1.6228820085525513,-1.2290349006652832
15200,1,human,left,-0.09018262475728989,1.6229133605957031,-1.2342058420181274
15211.299999999988,1,human,left,-0.09269094467163086,1.6229321956634521,-1.23930823802948
15222.399999999994,1,human,left,-0.09521041065454483,1.6229768991470337,-1.244391679763794
15233.5,1,human,left,-0.0976947471499443,1.6233524084091187,-1.249597191810608
15244.600000000006,1,human,left,-0.10006001591682434,1.6240559816360474,-1.2548986673355103
15255.600000000006,1,human,left,-0.10243112593889236,1.624761700630188,-1.2601829767227173
15266.799999999988,1,human,left,-0.10481607168912888,1.625662088394165,-1.265453815460205
15278,1,human,left,-0.1072467789053917,1.6267756223678589,-1.2707661390304565
15289,1,human,left,-0.10958105325698853,1.6280181407928467,-1.2760472297668457
15300.199999999983,1,human,left,-0.11184945702552795,1.6291918754577637,-1.2812886238098145
15311.199999999983,1,human,left,-0.11401654779911041,1.6304607391357422,-1.2865307331085205
15322.299999999988,1,human,left,-0.11602315306663513,1.6317362785339355,-1.2916697263717651
15333.5,1,human,left,-0.1179276630282402,1.632866382598877,-1.2967504262924194
15344.799999999988,1,human,left,-0.11976779997348785,1.6340126991271973,-1.301802158355713
15355.699999999983,1,human,left,-0.12161743640899658,1.6349321603775024,-1.3067830801010132
15367,1,human,left,-0.12333718687295914,1.6359771490097046,-1.311812400817871
15378.100000000006,1,human,left,-0.12496865540742874,1.6370739936828613,-1.3168885707855225
15389.199999999983,1,human,left,-0.12653157114982605,1.6378717422485352,-1.3219478130340576
15400.299999999988,1,human,left,-0.12778834998607635,1.6384882926940918,-1.3268213272094727
15411.5,1,human,left,-0.12901093065738678,1.6390496492385864,-1.3316357135772705
15422.699999999983,1,human,left,-0.1302066147327423,1.6395988464355469,-1.336389183998108
15433.799999999988,1,human,left,-0.13140030205249786,1.6401439905166626,-1.3411709070205688
15445,1,human,left,-0.13247382640838623,1.640575647354126,-1.3459333181381226
15456.100000000006,1,human,left,-0.13344383239746094,1.6411240100860596,-1.3507306575775146
15467.299999999988,1,human,left,-0.1342836171388626,1.6418789625167847,-1.3555893898010254
15478.299999999988,1,human,left,-0.13499362766742706,1.6423429250717163,-1.360395908355713
15489.600000000006,1,human,left,-0.13560518622398376,1.6428359746932983,-1.3651673793792725
15500.600000000006,1,human,left,-0.1361631602048874,1.6433467864990234,-1.3700194358825684
15511.899999999994,1,human,left,-0.13669496774673462,1.6437432765960693,-1.3748692274093628
15522.799999999988,1,human,left,-0.1371326744556427,1.6440643072128296,-1.379718542098999
15534.100000000006,1,human,left,-0.13756656646728516,1.644450068473816,-1.3846631050109863
15545.199999999983,1,human,left,-0.13792240619659424,1.6449172496795654,-1.3897570371627808
15556.199999999983,1,human,left,-0.13830675184726715,1.6453958749771118,-1.3949693441390991
15567.5,1,human,left,-0.1385931819677353,1.645735740661621,-1.400191307067871
15578.600000000006,1,human,left,-0.13883276283740997,1.6460503339767456,-1.405543327331543
15589.699999999983,1,human,left,-0.13906264305114746,1.6463673114776611,-1.4110175371170044
15600.799999999988,1,human,left,-0.1393212080001831,1.6464829444885254,-1.4166568517684937
15612,1,human,left,-0.1395484209060669,1.6465072631835938,-1.422311782836914
15623.299999999988,1,human,left,-0.13971707224845886,1.6464343070983887,-1.4280304908752441
15634.399999999994,1,human,left,-0.13988034427165985,1.6463446617126465,-1.433830976486206
15645.5,1,human,left,-0.1399625688791275,1.6463783979415894,-1.4397579431533813
15656.699999999983,1,human,left,-0.13995268940925598,1.6463465690612793,-1.4458831548690796
15668.100000000006,1,human,left,-0.1399397999048233,1.646194577217102,-1.4522119760513306
15678.899999999994,1,human,left,-0.13991083204746246,1.6458699703216553,-1.4586223363876343
15690.100000000006,1,human,left,-0.13982486724853516,1.6454075574874878,-1.46512770652771
15701.199999999983,1,human,left,-0.1396842747926712,1.6448367834091187,-1.4716825485229492
15712.299999999988,1,human,left,-0.13957037031650543,1.64414381980896,-1.4783004522323608
15723.5,1,human,left,-0.13933055102825165,1.6433614492416382,-1.4848560094833374
15734.399999999994,1,human,left,-0.13898929953575134,1.6426012516021729,-1.4914947748184204
15746,1,human,left,-0.13866472244262695,1.641679286956787,-1.4981927871704102
15756.699999999983,1,human,left,-0.13824960589408875,1.6406888961791992,-1.5049254894256592
